"plan","query","region","subject","estimate","planted","readout"
"cross","lm_match_depth","regionC","sub-01",-0.00893754908154962,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","lm_match_depth","regionC","sub-02",0.0181269910638032,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","lm_match_depth","regionC","sub-03",0.0225228104571345,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","lm_match_depth","regionC","sub-04",-0.0105292829115347,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","lm_match_depth","regionC","sub-05",0.0393954817502456,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","lm_match_depth","regionC","sub-06",-0.0176393350698803,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","lm_match_depth","regionC","sub-07",0.0182659975026317,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","lm_match_depth","regionC","sub-08",-0.0525465058236067,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","lm_match_depth","regionC","sub-09",0.0149086555612827,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","lm_match_depth","regionC","sub-10",-0.0160114649178418,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","lm_match_depth","regionC","sub-11",0.017077769774223,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","lm_match_depth","regionC","sub-12",-0.023739402641252,-0.00438925495831137,"study-duration slope on matched pairs"
"cross","match_control_all","regionA","sub-01",0.830752651511654,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionA","sub-02",0.774184842956811,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionA","sub-03",0.826563256839214,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionA","sub-04",0.759303124452648,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionA","sub-05",0.799835916808044,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionA","sub-06",0.792060823583985,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionA","sub-07",0.80501587478669,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionA","sub-08",0.788967406624454,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionA","sub-09",0.784166165594345,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionA","sub-10",0.819384516063016,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionA","sub-11",0.819977053323991,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionA","sub-12",0.845504684835775,0.803817171124663,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-01",1.07303301705317,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-02",1.0501495022408,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-03",1.08301603854908,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-04",1.07461773323131,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-05",0.993761575639947,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-06",1.00343038714813,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-07",1.01576987809421,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-08",1.07191868619791,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-09",1.0464664844614,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-10",1.04678913520974,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-11",1.01614082747966,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionB","sub-12",1.06752299315405,1.03884177959507,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-01",0.00436599966395421,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-02",0.00696150349200234,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-03",0.0141294652956223,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-04",0.0265364323430347,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-05",0.0162918127842344,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-06",0.0287615518563133,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-07",-0.027379962576729,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-08",-0.00714678171213502,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-09",-0.0155037833883774,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-10",0.02165714902005,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-11",-0.000228421171358014,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_all","regionC","sub-12",0.0210437895057652,0.00685046021587045,"match coefficient, item nuisance adjusted"
"cross","match_control_category","regionA","sub-01",0.531538712130387,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionA","sub-02",0.483678715359311,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionA","sub-03",0.542318026055066,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionA","sub-04",0.462445821453352,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionA","sub-05",0.525465483782512,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionA","sub-06",0.494145366270253,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionA","sub-07",0.512129416814604,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionA","sub-08",0.500900213801782,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionA","sub-09",0.509003655806851,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionA","sub-10",0.537417648044658,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionA","sub-11",0.53332721716217,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionA","sub-12",0.567136992939811,0.518430645664594,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-01",0.0107545094268288,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-02",0.00644400738956235,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-03",0.0314892711547896,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-04",0.0322184378811825,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-05",-0.0284975035747427,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-06",-0.0239596135592621,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-07",-0.00404912630601702,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-08",-0.00326980103027302,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-09",-0.00504336173502425,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-10",0.00833130386555392,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-11",-0.0250477863728656,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionB","sub-12",-0.00293437602239938,0.000682399034308074,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-01",-0.00746023263910775,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-02",0.00485813054316684,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-03",0.0159588402663598,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-04",0.0308596735672729,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-05",0.0191330582062971,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-06",0.0258145547134363,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-07",-0.0287569956927138,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-08",-0.00604706175172077,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-09",-0.0139913991567128,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-10",0.0155105647116264,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-11",0.00647782805955574,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"cross","match_control_category","regionC","sub-12",0.0315662345620015,0.00851666076113455,"match coefficient, category-matched, encoding nuisance"
"same","contrast_all","regionA","sub-01",1.05268143688819,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionA","sub-02",1.00287352021942,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionA","sub-03",1.06290878598849,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionA","sub-04",1.01109083131224,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionA","sub-05",1.05688604923528,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionA","sub-06",1.05381453449762,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionA","sub-07",1.03043127849135,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionA","sub-08",1.06104719504026,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionA","sub-09",1.03986703377148,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionA","sub-10",1.03823699397213,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionA","sub-11",1.0412430807548,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionA","sub-12",1.04953169934047,1.03721207862485,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-01",1.29706292105318,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-02",1.2764047311631,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-03",1.34777542646862,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-04",1.29767549641692,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-05",1.25075922418171,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-06",1.23447944242886,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-07",1.25482216383711,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-08",1.29580747930041,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-09",1.28578884553915,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-10",1.2565021544409,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-11",1.29202979276155,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionB","sub-12",1.28382675957961,1.27942208408002,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-01",0.244161770999248,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-02",0.25542819857688,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-03",0.276819603918233,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-04",0.246572881788503,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-05",0.249764569663959,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-06",0.271388287184812,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-07",0.259042768273399,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-08",0.270579490012267,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-09",0.235715771537079,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-10",0.250008279307021,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-11",0.267399178485769,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_all","regionC","sub-12",0.2594634121594,0.252443476866292,"match - control, all eligible pairs"
"same","contrast_category","regionA","sub-01",0.78693643709865,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionA","sub-02",0.740595753400514,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionA","sub-03",0.794580350511236,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionA","sub-04",0.742733900046618,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionA","sub-05",0.791247033158506,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionA","sub-06",0.775766350747193,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionA","sub-07",0.753602075945746,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionA","sub-08",0.796451749988362,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionA","sub-09",0.777310580855762,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionA","sub-10",0.77363552851355,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionA","sub-11",0.776155500762514,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionA","sub-12",0.786718615967119,0.770195084965142,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-01",0.247740679722233,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-02",0.251715640435523,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-03",0.313412944832386,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-04",0.251310494608815,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-05",0.264916270888289,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-06",0.220753707776218,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-07",0.229890213645675,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-08",0.265751098611464,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-09",0.251993156073802,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-10",0.221298618156837,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-11",0.259545416334084,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionB","sub-12",0.229655930911614,0.255480619476484,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-01",0.244665434535095,0.251114845203246,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-02",0.251316706890559,0.251114845203246,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-03",0.269629258648594,0.251114845203246,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-04",0.252890968250966,0.251114845203246,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-05",0.242063363432595,0.251114845203246,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-06",0.270415334929409,0.251114845203246,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-07",0.272338885946368,0.251114845203246,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-08",0.272570922703424,0.251114845203246,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-09",0.232432117981666,0.251114845203246,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-10",0.247847164656207,0.251114845203246,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-11",0.258705963166878,0.251114845203246,"match - control, category-matched pairs"
"same","contrast_category","regionC","sub-12",0.257516693657834,0.251114845203246,"match - control, category-matched pairs"
"same","level_baseline","regionA","sub-01",0.124202699780564,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionA","sub-02",0.129334610474882,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionA","sub-03",0.160306691275814,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionA","sub-04",0.137294533374778,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionA","sub-05",0.109782831195274,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionA","sub-06",0.134853131293746,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionA","sub-07",0.135821581571193,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionA","sub-08",0.106527879754267,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionA","sub-09",0.14043228442577,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionA","sub-10",0.129325393050174,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionA","sub-11",0.117852293578705,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionA","sub-12",0.11373809759157,0.110775460654838,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-01",0.421619781491993,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-02",0.41991829225536,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-03",0.472530375804743,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-04",0.459676410623333,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-05",0.48481484738025,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-06",0.472991998268081,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-07",0.453394868164001,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-08",0.48336711996726,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-09",0.440962441880275,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-10",0.485658480241163,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-11",0.440612019097991,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionB","sub-12",0.431991552968021,0.442222247453257,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-01",0.0418808729324301,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-02",0.0362385263981729,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-03",0.0139034480045466,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-04",0.031227698134107,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-05",0.0283897492685659,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-06",0.0349555213030689,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-07",0.0288584215898896,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-08",0.0147361133755144,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-09",0.032889501219501,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-10",0.0166544205581787,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-11",0.0295614054806837,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_baseline","regionC","sub-12",0.0408411530507628,0.00687067975359637,"mean coupling over every eligible pair"
"same","level_control_all","regionA","sub-01",0.100809778960827,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionA","sub-02",0.107048532247784,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionA","sub-03",0.136686496031625,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionA","sub-04",0.114825848234506,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionA","sub-05",0.0862964745456014,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionA","sub-06",0.111435030527132,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionA","sub-07",0.11292310871583,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionA","sub-08",0.0829490531978168,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionA","sub-09",0.117324128119737,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionA","sub-10",0.106253459850794,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionA","sub-11",0.0947135584508201,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionA","sub-12",0.0904151709395595,0.087726303352064,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-01",0.392796161024144,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-02",0.391553742673958,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-03",0.442579810772107,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-04",0.430839177369624,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-05",0.45702019795399,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-06",0.445559121769661,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-07",0.425509931189843,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-08",0.454571398205029,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-09",0.41238935642385,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-10",0.457736210142477,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-11",0.411900245925512,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionB","sub-12",0.403462069421807,0.413790645584813,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-01",0.0364550557991135,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-02",0.0305623442075756,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-03",0.00775190125080806,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-04",0.0257483007610291,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-05",0.0228394254982557,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-06",0.0289246704767398,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-07",0.0231019156282585,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-08",0.00872323581968626,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-09",0.0276513729631215,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-10",0.0110986810180227,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-11",0.0236192015143333,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_all","regionC","sub-12",0.0350752994472206,0.00126082471212323,"mean control coupling (all eligible)"
"same","level_control_category","regionA","sub-01",0.366554778750371,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionA","sub-02",0.369326299066694,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionA","sub-03",0.405014931508881,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionA","sub-04",0.383182779500124,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionA","sub-05",0.351935490622373,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionA","sub-06",0.389483214277561,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionA","sub-07",0.389752311261435,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionA","sub-08",0.347544498249712,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionA","sub-09",0.379880581035459,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionA","sub-10",0.370854925309375,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionA","sub-11",0.359801138443107,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionA","sub-12",0.353228254312906,0.354743297011774,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-01",1.44211840235509,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-02",1.41624283340153,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-03",1.47694229240834,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-04",1.47720417917773,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-05",1.44286315124741,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-06",1.45928485642231,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-07",1.45044188138128,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-08",1.48462777889397,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-09",1.4461850458892,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-10",1.49293974642654,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-11",1.44438462235298,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionB","sub-12",1.45763289808981,1.43773211018835,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-01",0.0359513922632672,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-02",0.0346738358938961,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-03",0.0149422465204463,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-04",0.0194302142985666,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-05",0.0305406317296199,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-06",0.0298976227321425,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-07",0.00980579795528955,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-08",0.0067318031285298,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-09",0.0309350265185341,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-10",0.0132597956688365,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-11",0.0323124168332238,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_control_category","regionC","sub-12",0.0370220179487859,0.00258945637516904,"mean control coupling (category-matched)"
"same","level_match","regionA","sub-01",1.15349121584902,1.12493838197692,"mean match coupling"
"same","level_match","regionA","sub-02",1.10992205246721,1.12493838197692,"mean match coupling"
"same","level_match","regionA","sub-03",1.19959528202012,1.12493838197692,"mean match coupling"
"same","level_match","regionA","sub-04",1.12591667954674,1.12493838197692,"mean match coupling"
"same","level_match","regionA","sub-05",1.14318252378088,1.12493838197692,"mean match coupling"
"same","level_match","regionA","sub-06",1.16524956502475,1.12493838197692,"mean match coupling"
"same","level_match","regionA","sub-07",1.14335438720718,1.12493838197692,"mean match coupling"
"same","level_match","regionA","sub-08",1.14399624823807,1.12493838197692,"mean match coupling"
"same","level_match","regionA","sub-09",1.15719116189122,1.12493838197692,"mean match coupling"
"same","level_match","regionA","sub-10",1.14449045382293,1.12493838197692,"mean match coupling"
"same","level_match","regionA","sub-11",1.13595663920562,1.12493838197692,"mean match coupling"
