"scenario","scale","coverage_regime","component","term","replications","estimate_mean","conditional_truth_mean","marginal_truth_mean","marginal_bias","target_shift","empirical_se","mean_se","conditional_coverage","coverage_mcse","mean_n","mean_coverage_fraction","mean_transport_quality","marginal_claim_supported"
"fine_configuration",2.01,"supported_complete","total","covariate_x",200,0.098408028109382,0.0979813523439316,0.0979813523439316,0.000426675765450443,0,0.141329255712684,0.142713646171234,1,0,24,1,0.755509530964764,TRUE
"fine_configuration",4.01,"failure_informative","coherent","(Intercept)",200,0.0464501149000645,0.0461400433787129,0.0354814223732439,0.0109686925268206,0.010658621005469,0.0245254785644901,0.0288261221354292,0.995,0.004987484335815,13.28,0.553333333333333,0.737528468366574,FALSE
"fine_configuration",4.01,"failure_informative","coherent","covariate_x",200,-0.00162811866122444,-0.00119345715540168,0.00230568041384897,-0.00393379907507341,-0.00349913756925065,0.0295711111403369,0.031419326494882,0.965,0.012995191418367,13.28,0.553333333333333,0.737528468366574,FALSE
"fine_configuration",4.01,"failure_informative","configuration","(Intercept)",200,2.20577728191925,2.20331488498636,2.15078948828598,0.0549877936332712,0.0525253967003839,0.178068587589426,0.237796176841973,1,0,13.28,0.553333333333333,0.737528468366574,FALSE
"fine_configuration",4.01,"failure_informative","configuration","covariate_x",200,0.0493546023208209,0.049069111066095,0.0956756719300826,-0.0463210696092618,-0.0466065608639876,0.22845782408012,0.252541747834988,1,0,13.28,0.553333333333333,0.737528468366574,FALSE
"fine_configuration",4.01,"failure_informative","total","(Intercept)",200,2.25222739681931,2.24945492836507,2.18627091065922,0.0659564861600918,0.0631840177058528,0.186889001576764,0.244940791140692,1,0,13.28,0.553333333333333,0.737528468366574,FALSE
"fine_configuration",4.01,"failure_informative","total","covariate_x",200,0.0477264836595964,0.0478756539106934,0.0979813523439316,-0.0502548686843352,-0.0501056984332382,0.234979227183507,0.261050647273316,1,0,13.28,0.553333333333333,0.737528468366574,FALSE
"fine_configuration",4.01,"supported_complete","coherent","(Intercept)",200,0.0352618746759215,0.0354814223732439,0.0354814223732439,-0.00021954769732242,0,0.0159415007782981,0.0186763399877434,0.98,0.00989949493661167,24,1,0.755509530964764,TRUE
"fine_configuration",4.01,"supported_complete","coherent","covariate_x",200,0.00259209984185191,0.00230568041384897,0.00230568041384897,0.00028641942800294,0,0.0202724124782161,0.0198209160562016,0.925,0.0186245805321892,24,1,0.755509530964764,TRUE
"fine_configuration",4.01,"supported_complete","configuration","(Intercept)",200,2.15242361060578,2.15078948828598,2.15078948828598,0.00163412231980648,0,0.0764723183481356,0.145628663687897,1,0,24,1,0.755509530964764,TRUE
"fine_configuration",4.01,"supported_complete","configuration","covariate_x",200,0.0950194021460842,0.0956756719300826,0.0956756719300826,-0.000656269783998422,0,0.135291088613469,0.13864806147679,1,0,24,1,0.755509530964764,TRUE
"fine_configuration",4.01,"supported_complete","total","(Intercept)",200,2.1876854852817,2.18627091065922,2.18627091065922,0.00141457462248404,0,0.0777754438033649,0.149073009803027,1,0,24,1,0.755509530964764,TRUE
"fine_configuration",4.01,"supported_complete","total","covariate_x",200,0.0976115019879361,0.0979813523439316,0.0979813523439316,-0.000369850355995484,0,0.139890081113017,0.142107247999694,1,0,24,1,0.755509530964764,TRUE
"mixed_broad_fine",0.01,"failure_informative","coherent","(Intercept)",200,2.33394319535974,2.334507461424,2.17071211268041,0.163231082679326,0.163795348743586,0.169491231977281,0.298851388502213,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"mixed_broad_fine",0.01,"failure_informative","coherent","covariate_x",200,0.0212350560405879,0.02048112425286,0.0972919499237615,-0.0760568938831736,-0.0768108256709015,0.302748639033283,0.329341108621493,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"mixed_broad_fine",0.01,"failure_informative","configuration","(Intercept)",200,0.014875884649696,0.0156605924800127,0.015558797978809,-0.000682913329112956,0.000101794501203741,0.0240612001492086,0.0265246176439761,0.97,0.0120623380818148,13.33,0.555416666666667,0.73949015055415,FALSE
"mixed_broad_fine",0.01,"failure_informative","configuration","covariate_x",200,0.00234861578989925,0.000844977249963414,0.000689402420170094,0.00165921336972915,0.00015557482979332,0.0259776971528239,0.031407080496546,0.965,0.012995191418367,13.33,0.555416666666667,0.73949015055415,FALSE
"mixed_broad_fine",0.01,"failure_informative","total","(Intercept)",200,2.34881908000943,2.35016805390401,2.18627091065922,0.162548169350213,0.16389714324479,0.17084450180676,0.30380053674364,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"mixed_broad_fine",0.01,"failure_informative","total","covariate_x",200,0.0235836718304872,0.0213261015028234,0.0979813523439316,-0.0743976805134444,-0.0766552508411082,0.304015331025383,0.332718281902487,1,0,13.33,0.555416666666667,0.73949015055415,FALSE
"mixed_broad_fine",0.01,"supported_complete","coherent","(Intercept)",200,2.17129016325337,2.17071211268041,2.17071211268041,0.000578050572958801,0,0.0769576640315358,0.147518098604112,1,0,24,1,0.755509530964764,TRUE
"mixed_broad_fine",0.01,"supported_complete","coherent","covariate_x",200,0.0969930087548942,0.0972919499237615,0.0972919499237615,-0.000298941168867281,0,0.136806044720878,0.140749362979764,1,0,24,1,0.755509530964764,TRUE
"mixed_broad_fine",0.01,"supported_complete","configuration","(Intercept)",200,0.0160425887346569,0.015558797978809,0.015558797978809,0.000483790755847947,0,0.016958766644943,0.0175443469637384,0.98,0.00989949493661167,24,1,0.755509530964764,TRUE
